row_num,timestamp,run_id,sensor,tube,angle,position,adjusted_position,perpendicular_position,encoder_left,encoder_right,thickness_rc,score_rc,daq_timestamp,byte_offset
4116,1662011111.788030,2,12,13,0,17.15028953552246,17.15029,13,10.49029,10.39595,0.0606,100,1662011111261.683,16517624
4117,1662011111.788030,2,24,1,0,17.15028953552246,17.15029,1,10.49029,10.39595,0.2503,100,1662011111264.1833,16521638
4118,1662011111.788030,2,19,6,0,17.15028953552246,17.15029,6,10.49029,10.39595,0.0771,21,1662011111266.6833,16525652
4119,1662011111.788030,2,22,3,0,17.15028953552246,17.15029,3,10.49029,10.39595,0.1766,31,1662011111270.4343,16529666
4120,1662011111.788030,2,23,2,0,17.15028953552246,17.15029,2,10.49029,10.39595,0.2286,4,1662011111271.6843,16533680
4121,1662011111.788030,2,16,9,0,17.15028953552246,17.15029,9,10.49029,10.39595,0.0710,100,1662011111272.934,16537694
4122,1662011111.788030,2,21,4,0,17.15028953552246,17.15029,4,10.49029,10.39595,0.0043,0,1662011111274.1853,16541708
4123,1662011111.788030,2,15,10,0,17.15028953552246,17.15029,10,10.49029,10.39595,0.0919,27,1662011111275.4353,16545722
4124,1662011111.788030,2,14,11,0,17.15028953552246,17.15029,11,10.49029,10.39595,0.2623,85,1662011111276.6853,16549736
4125,1662011111.788030,2,18,7,0,17.15028953552246,17.15029,7,10.49029,10.39595,0.0721,100,1662011111277.9353,16553750
4126,1662011111.788030,2,20,5,0,17.15028953552246,17.15029,5,10.49029,10.39595,0.0014,0,1662011111279.1853,16557764
4127,1662011111.788030,2,13,12,0,17.15028953552246,17.15029,12,10.49029,10.39595,0.0617,100,1662011111280.4363,16561778
4128,1662011111.788030,2,17,8,0,17.15028953552246,17.15029,8,10.49029,10.39595,0.0788,99,1662011111281.6863,16565792
4129,1662011111.788030,2,1,24,0,17.15028953552246,17.15029,24,10.49029,10.39595,0.2461,43,1662011111285.4363,16569806
4130,1662011111.788030,2,2,23,0,17.15028953552246,17.15029,23,10.49029,10.39595,0.2509,52,1662011111286.6873,16573820
4131,1662011111.788030,2,3,22,0,17.15028953552246,17.15029,22,10.49029,10.39595,0.2515,30,1662011111289.1875,16577834
4132,1662011111.788030,2,4,21,0,17.15028953552246,17.15029,21,10.49029,10.39595,0.2534,11,1662011111291.6873,16581848
4133,1662011111.788030,2,9,16,0,17.15028953552246,17.15029,16,10.49029,10.39595,0.2426,100,1662011111292.9382,16585862
4134,1662011111.788030,2,6,19,0,17.15028953552246,17.15029,19,10.49029,10.39595,0.2605,9,1662011111294.1882,16589876
4135,1662011111.788030,2,10,15,0,17.15028953552246,17.15029,15,10.49029,10.39595,0.0571,15,1662011111295.4382,16593890
4136,1662011111.788030,2,8,17,0,17.15028953552246,17.15029,17,10.49029,10.39595,0.0471,100,1662011111296.6882,16597904
4137,1662011111.788030,2,7,18,0,17.15028953552246,17.15029,18,10.49029,10.39595,0.2523,33,1662011111297.9382,16601918
4138,1662011111.788030,2,5,20,0,17.15028953552246,17.15029,20,10.49029,10.39595,0.2437,100,1662011111299.1892,16605932
4139,1662011111.789021,2,11,14,0,17.15028953552246,17.15029,14,10.49029,10.39595,0.2449,100,1662011111300.4395,16609946
4140,1662011111.789021,2,12,13,0,17.15028953552246,17.15029,13,10.49029,10.39595,0.0605,100,1662011111301.6895,16613960
4141,1662011111.789021,2,24,1,0,17.15028953552246,17.15029,1,10.49029,10.39595,0.2445,100,1662011111304.1892,16617974
4142,1662011111.789021,2,19,6,0,17.15028953552246,17.15029,6,10.49029,10.39595,0.3789,27,1662011111306.6902,16621988
4143,1662011111.789021,2,22,3,0,17.15028953552246,17.15029,3,10.49029,10.39595,0.1510,43,1662011111310.4402,16626002
4144,1662011111.789021,2,23,2,0,17.15028953552246,17.15029,2,10.49029,10.39595,0.0014,0,1662011111311.6914,16630016
4145,1662011111.789021,2,16,9,0,17.15028953552246,17.15029,9,10.49029,10.39595,0.0883,100,1662011111312.9414,16634030
4146,1662011111.789021,2,21,4,0,17.15028953552246,17.15029,4,10.49029,10.39595,0.0043,0,1662011111314.1914,16638044
4147,1662011111.789021,2,15,10,0,17.15028953552246,17.15029,10,10.49029,10.39595,0.0779,100,1662011111315.4414,16642058
4148,1662011111.789021,2,14,11,0,17.15028953552246,17.15029,11,10.49029,10.39595,0.0965,19,1662011111316.6914,16646072
4149,1662011111.789021,2,18,7,0,17.15028953552246,17.15029,7,10.49029,10.39595,0.0862,100,1662011111317.9424,16650086
4150,1662011111.789021,2,20,5,0,17.15028953552246,17.15029,5,10.49029,10.39595,0.2611,72,1662011111319.1924,16654100
4151,1662011111.789021,2,13,12,0,17.15028953552246,17.15029,12,10.49029,10.39595,0.2483,100,1662011111320.4421,16658114
4152,1662011111.789021,2,17,8,0,17.15028953552246,17.15029,8,10.49029,10.39595,0.1647,35,1662011111321.6921,16662128
4153,1662011111.789021,2,1,24,0,17.15028953552246,17.15029,24,10.49029,10.39595,0.2611,21,1662011111325.4434,16666142
4154,1662011111.789021,2,2,23,0,17.15028953552246,17.15029,23,10.49029,10.39595,0.2520,67,1662011111326.6934,16670156
4155,1662011111.789021,2,3,22,0,17.15028953552246,17.15029,22,10.49029,10.39595,0.2642,15,1662011111329.1934,16674170
4156,1662011111.789021,2,4,21,0,17.15028953552246,17.15029,21,10.49029,10.39595,0.2546,55,1662011111331.6943,16678184
4157,1662011111.789021,2,9,16,0,17.15028953552246,17.15029,16,10.49029,10.39595,0.0617,100,1662011111332.9443,16682198
4158,1662011111.789021,2,6,19,0,17.15028953552246,17.15029,19,10.49029,10.39595,0.1222,6,1662011111334.1943,16686212
4159,1662011111.789021,2,10,15,0,17.15028953552246,17.15029,15,10.49029,10.39595,0.0687,100,1662011111335.444,16690226
4160,1662011111.789021,2,8,17,0,17.15028953552246,17.15029,17,10.49029,10.39595,0.2388,100,1662011111336.6953,16694240
4161,1662011111.789021,2,7,18,0,17.15028953552246,17.15029,18,10.49029,10.39595,0.2605,30,1662011111337.9453,16698254
4162,1662011111.789021,2,5,20,0,17.15028953552246,17.15029,20,10.49029,10.39595,0.2542,28,1662011111339.1953,16702268
4163,1662011111.789021,2,11,14,0,17.15028953552246,17.15029,14,10.49029,10.39595,0.2519,99,1662011111340.4453,16706282
4164,1662011111.789021,2,12,13,0,17.15028953552246,17.15029,13,10.49029,10.39595,0.2530,100,1662011111341.6953,16710296
4165,1662011111.789021,2,24,1,0,17.15028953552246,17.15029,1,10.49029,10.39595,0.2835,92,1662011111344.1963,16714310
4166,1662011111.789021,2,19,6,0,17.15028953552246,17.15029,6,10.49029,10.39595,0.3183,12,1662011111346.6963,16718324
4167,1662011111.789021,2,22,3,0,17.15028953552246,17.15029,3,10.49029,10.39595,0.5615,4,1662011111350.4475,16722338
4168,1662011111.789021,2,23,2,0,17.15028953552246,17.15029,2,10.49029,10.39595,0.2785,43,1662011111351.6973,16726352
4169,1662011111.789021,2,16,9,0,17.15028953552246,17.15029,9,10.49029,10.39595,0.0872,19,1662011111352.9473,16730366
4170,1662011111.789021,2,21,4,0,17.15028953552246,17.15029,4,10.49029,10.39595,0.1507,47,1662011111354.1973,16734380
4171,1662011111.789021,2,15,10,0,17.15028953552246,17.15029,10,10.49029,10.39595,0.1642,16,1662011111355.4482,16738394
4172,1662011111.789021,2,14,11,0,17.15028953552246,17.15029,11,10.49029,10.39595,0.1858,19,1662011111356.6982,16742408
4173,1662011111.789021,2,18,7,0,17.15028953552246,17.15029,7,10.49029,10.39595,0.2465,100,1662011111357.9482,16746422
4174,1662011111.789021,2,20,5,0,17.15028953552246,17.15029,5,10.49029,10.39595,0.7134,2,1662011111359.1982,16750436
4175,1662011111.789021,2,13,12,0,17.15028953552246,17.15029,12,10.49029,10.39595,0.0710,100,1662011111360.4482,16754450
4176,1662011111.789021,2,17,8,0,17.15028953552246,17.15029,8,10.49029,10.39595,0.0683,100,1662011111361.6995,16758464
4177,1662011111.789021,2,1,24,0,17.15028953552246,17.15029,24,10.49029,10.39595,0.2553,45,1662011111365.4495,16762478
4178,1662011111.789021,2,2,23,0,17.15028953552246,17.15029,23,10.49029,10.39595,0.2509,59,1662011111366.6992,16766492
4179,1662011111.789021,2,3,22,0,17.15028953552246,17.15029,22,10.49029,10.39595,0.2526,30,1662011111369.2002,16770506
4180,1662011111.789021,2,4,21,0,17.15028953552246,17.15029,21,10.49029,10.39595,0.2546,9,1662011111371.7002,16774520
4181,1662011111.789021,2,9,16,0,17.15028953552246,17.15029,16,10.49029,10.39595,0.2414,100,1662011111372.9502,16778534
4182,1662011111.789021,2,6,19,0,17.15028953552246,17.15029,19,10.49029,10.39595,0.2617,85,1662011111374.2014,16782548
4183,1662011111.789021,2,10,15,0,17.15028953552246,17.15029,15,10.49029,10.39595,0.2530,99,1662011111375.4514,16786562
4184,1662011111.789021,2,8,17,0,17.058250427246094,17.05825,17,10.39825,10.32117,0.0542,47,1662011111376.7014,16790576
4185,1662011111.789021,2,7,18,0,17.058250427246094,17.05825,18,10.39825,10.32117,0.2523,33,1662011111377.9514,16794590
4186,1662011111.789021,2,5,20,0,17.058250427246094,17.05825,20,10.39825,10.32117,0.2565,27,1662011111379.2014,16798604
4187,1662011111.789021,2,11,14,0,17.058250427246094,17.05825,14,10.39825,10.32117,0.0652,100,1662011111380.4524,16802618
4188,1662011111.789021,2,12,13,0,17.058250427246094,17.05825,13,10.39825,10.32117,0.0629,100,1662011111381.7024,16806632
4189,1662011111.789021,2,24,1,0,17.058250427246094,17.05825,1,10.39825,10.32117,0.2536,96,1662011111384.2021,16810646
4190,1662011111.789021,2,19,6,0,17.058250427246094,17.05825,6,10.39825,10.32117,0.3423,35,1662011111386.7034,16814660
4191,1662011111.789021,2,22,3,0,17.058250427246094,17.05825,3,10.39825,10.32117,0.2890,43,1662011111390.4534,16818674
4192,1662011111.789021,2,23,2,0,17.058250427246094,17.05825,2,10.39825,10.32117,0.2333,49,1662011111391.7034,16822688
4193,1662011111.789021,2,16,9,0,17.058250427246094,17.05825,9,10.39825,10.32117,0.0710,100,1662011111392.9543,16826702
4194,1662011111.789021,2,21,4,0,17.058250427246094,17.05825,4,10.39825,10.32117,0.0862,4,1662011111394.2043,16830716
4195,1662011111.789021,2,15,10,0,17.058250427246094,17.05825,10,10.39825,10.32117,0.0894,99,1662011111395.4543,16834730
4196,1662011111.789021,2,14,11,0,17.058250427246094,17.05825,11,10.39825,10.32117,0.0873,95,1662011111396.7043,16838744
4197,1662011111.789021,2,18,7,0,17.058250427246094,17.05825,7,10.39825,10.32117,0.0721,100,1662011111397.9543,16842758
4198,1662011111.789021,2,20,5,0,17.058250427246094,17.05825,5,10.39825,10.32117,0.1406,8,1662011111399.2053,16846772
4199,1662011111.789021,2,13,12,0,17.058250427246094,17.05825,12,10.39825,10.32117,0.0791,99,1662011111400.4553,16850786
4200,1662011111.789021,2,17,8,0,17.058250427246094,17.05825,8,10.39825,10.32117,0.2376,100,1662011111401.7053,16854800
4201,1662011111.789021,2,1,24,0,17.058250427246094,17.05825,24,10.39825,10.32117,0.2530,35,1662011111405.4563,16858814
4202,1662011111.789021,2,2,23,0,17.058250427246094,17.05825,23,10.39825,10.32117,0.2588,71,1662011111406.7063,16862828
4203,1662011111.789021,2,3,22,0,17.058250427246094,17.05825,22,10.39825,10.32117,0.2457,100,1662011111409.2063,16866842
4204,1662011111.789021,2,4,21,0,17.058250427246094,17.05825,21,10.39825,10.32117,0.2790,11,1662011111411.7075,16870856
4205,1662011111.789021,2,9,16,0,17.058250427246094,17.05825,16,10.39825,10.32117,0.2426,100,1662011111412.9575,16874870
4206,1662011111.789021,2,6,19,0,17.058250427246094,17.05825,19,10.39825,10.32117,0.2605,8,1662011111414.2073,16878884
4207,1662011111.789021,2,10,15,0,17.058250427246094,17.05825,15,10.39825,10.32117,0.0641,99,1662011111415.4573,16882898
4208,1662011111.789021,2,8,17,0,17.058250427246094,17.05825,17,10.39825,10.32117,0.2482,36,1662011111416.7073,16886912
4209,1662011111.789021,2,7,18,0,17.058250427246094,17.05825,18,10.39825,10.32117,0.2535,25,1662011111417.9583,16890926
4210,1662011111.789021,2,5,20,0,17.058250427246094,17.05825,20,10.39825,10.32117,0.2530,35,1662011111419.2083,16894940
4211,1662011111.789021,2,11,14,0,17.058250427246094,17.05825,14,10.39825,10.32117,0.0640,100,1662011111420.4583,16898954
4212,1662011111.789021,2,12,13,0,17.058250427246094,17.05825,13,10.39825,10.32117,0.2531,100,1662011111421.7083,16902968
4213,1662011111.789021,2,24,1,0,17.058250427246094,17.05825,1,10.39825,10.32117,0.0875,5,1662011111424.2095,16906982
4214,1662011111.789021,2,19,6,0,17.058250427246094,17.05825,6,10.39825,10.32117,0.3160,43,1662011111426.7095,16910996
4215,1662011111.789021,2,22,3,0,17.058250427246094,17.05825,3,10.39825,10.32117,0.0594,6,1662011111430.4602,16915010
4216,1662011111.789021,2,23,2,0,17.058250427246094,17.05825,2,10.39825,10.32117,0.0014,0,1662011111431.7102,16919024
4217,1662011111.789021,2,16,9,0,17.058250427246094,17.05825,9,10.39825,10.32117,0.1832,16,1662011111432.9602,16923038
4218,1662011111.789021,2,21,4,0,17.058250427246094,17.05825,4,10.39825,10.32117,0.0043,0,1662011111434.2102,16927052
4219,1662011111.789021,2,15,10,0,17.058250427246094,17.05825,10,10.39825,10.32117,0.0790,100,1662011111435.4604,16931066
4220,1662011111.789021,2,14,11,0,17.058250427246094,17.05825,11,10.39825,10.32117,0.0814,100,1662011111436.7114,16935080
4221,1662011111.789021,2,18,7,0,17.058250427246094,17.05825,7,10.39825,10.32117,0.0827,99,1662011111437.9614,16939094
4222,1662011111.789021,2,20,5,0,17.058250427246094,17.05825,5,10.39825,10.32117,0.3087,10,1662011111439.2114,16943108
4223,1662011111.789021,2,13,12,0,17.058250427246094,17.05825,12,10.39825,10.32117,0.2425,100,1662011111440.4614,16947122
4224,1662011111.789021,2,17,8,0,17.058250427246094,17.05825,8,10.39825,10.32117,0.0799,99,1662011111441.7114,16951136
4225,1662011111.789021,2,1,24,0,17.058250427246094,17.05825,24,10.39825,10.32117,0.2553,30,1662011111445.4622,16955150
4226,1662011111.789021,2,2,23,0,17.058250427246094,17.05825,23,10.39825,10.32117,0.2600,100,1662011111446.7122,16959164
4227,1662011111.789021,2,3,22,0,17.058250427246094,17.05825,22,10.39825,10.32117,0.2538,22,1662011111449.2134,16963178
4228,1662011111.789021,2,4,21,0,17.058250427246094,17.05825,21,10.39825,10.32117,0.3430,8,1662011111451.7134,16967192
4229,1662011112.048295,2,9,16,0,16.969663619995117,16.96966,16,10.30966,10.23143,0.1998,61,1662011111452.9634,16971206
4230,1662011112.048295,2,6,19,0,16.969663619995117,16.96966,19,10.30966,10.23143,0.2559,10,1662011111454.2134,16975220
4231,1662011112.048295,2,10,15,0,16.969663619995117,16.96966,15,10.30966,10.23143,0.2019,31,1662011111455.4644,16979234
4232,1662011112.048295,2,8,17,0,16.969663619995117,16.96966,17,10.30966,10.23143,0.2494,40,1662011111456.7144,16983248
4233,1662011112.048295,2,7,18,0,16.969663619995117,16.96966,18,10.30966,10.23143,0.2535,99,1662011111457.9644,16987262
4234,1662011112.048295,2,5,20,0,16.969663619995117,16.96966,20,10.30966,10.23143,0.2495,100,1662011111459.214,16991276
4235,1662011112.048295,2,11,14,0,16.969663619995117,16.96966,14,10.30966,10.23143,0.2460,99,1662011111460.4644,16995290
4236,1662011112.048295,2,12,13,0,16.969663619995117,16.96966,13,10.30966,10.23143,0.0780,100,1662011111461.7153,16999304
4237,1662011112.048295,2,24,1,0,16.969663619995117,16.96966,1,10.30966,10.23143,0.2628,92,1662011111464.2153,17003318
4238,1662011112.048295,2,19,6,0,16.969663619995117,16.96966,6,10.30966,10.23143,0.0783,10,1662011111466.7153,17007332
4239,1662011112.048295,2,22,3,0,16.969663619995117,16.96966,3,10.30966,10.23143,0.0014,0,1662011111470.4663,17011346
4240,1662011112.048295,2,23,2,0,16.969663619995117,16.96966,2,10.30966,10.23143,0.1916,61,1662011111471.7163,17015360
4241,1662011112.048295,2,16,9,0,16.969663619995117,16.96966,9,10.30966,10.23143,0.0699,100,1662011111472.9666,17019374
4242,1662011112.048295,2,21,4,0,16.969663619995117,16.96966,4,10.30966,10.23143,0.0043,0,1662011111474.2175,17023388
4243,1662011112.048295,2,15,10,0,16.969663619995117,16.96966,10,10.30966,10.23143,0.2492,99,1662011111475.4673,17027402
4244,1662011112.048295,2,14,11,0,16.969663619995117,16.96966,11,10.30966,10.23143,0.0791,84,1662011111476.7173,17031416
4245,1662011112.048295,2,18,7,0,16.969663619995117,16.96966,7,10.30966,10.23143,0.2523,100,1662011111477.9673,17035430
4246,1662011112.048295,2,20,5,0,16.969663619995117,16.96966,5,10.30966,10.23143,0.1244,6,1662011111479.2173,17039444
4247,1662011112.048295,2,13,12,0,16.969663619995117,16.96966,12,10.30966,10.23143,0.0803,99,1662011111480.4683,17043458
4248,1662011112.048295,2,17,8,0,16.969663619995117,16.96966,8,10.30966,10.23143,0.2518,99,1662011111481.7183,17047472
4249,1662011112.048295,2,1,24,0,16.969663619995117,16.96966,24,10.30966,10.23143,0.2519,23,1662011111485.4685,17051486
4250,1662011112.048295,2,2,23,0,16.969663619995117,16.96966,23,10.30966,10.23143,0.2588,100,1662011111486.7195,17055500
4251,1662011112.048295,2,3,22,0,16.969663619995117,16.96966,22,10.30966,10.23143,0.2537,25,1662011111489.2195,17059514
4252,1662011112.048295,2,4,21,0,16.969663619995117,16.96966,21,10.30966,10.23143,0.2605,13,1662011111491.7192,17063528
4253,1662011112.048295,2,9,16,0,16.969663619995117,16.96966,16,10.30966,10.23143,0.2461,100,1662011111492.9702,17067542
4254,1662011112.048295,2,6,19,0,16.969663619995117,16.96966,19,10.30966,10.23143,0.2500,51,1662011111494.2202,17071556
4255,1662011112.048295,2,10,15,0,16.969663619995117,16.96966,15,10.30966,10.23143,0.2449,100,1662011111495.4702,17075570
4256,1662011112.048295,2,8,17,0,16.969663619995117,16.96966,17,10.30966,10.23143,0.0729,96,1662011111496.7202,17079584
4257,1662011112.048295,2,7,18,0,16.969663619995117,16.96966,18,10.30966,10.23143,0.1942,32,1662011111497.9705,17083598
4258,1662011112.048295,2,5,20,0,16.969663619995117,16.96966,20,10.30966,10.23143,0.2542,39,1662011111499.2214,17087612
4259,1662011112.048295,2,11,14,0,16.969663619995117,16.96966,14,10.30966,10.23143,0.2519,99,1662011111500.4714,17091626
4260,1662011112.048295,2,12,13,0,16.969663619995117,16.96966,13,10.30966,10.23143,0.2530,100,1662011111501.7214,17095640
4261,1662011112.048295,2,24,1,0,16.969663619995117,16.96966,1,10.30966,10.23143,0.0668,3,1662011111504.2212,17099654
4262,1662011112.048295,2,19,6,0,16.969663619995117,16.96966,6,10.30966,10.23143,0.3183,15,1662011111506.7222,17103668
4263,1662011112.048295,2,22,3,0,16.969663619995117,16.96966,3,10.30966,10.23143,0.2647,42,1662011111510.4724,17107682
4264,1662011112.048295,2,23,2,0,16.969663619995117,16.96966,2,10.30966,10.23143,0.2229,46,1662011111511.7234,17111696
4265,1662011112.048295,2,16,9,0,16.969663619995117,16.96966,9,10.30966,10.23143,0.0699,100,1662011111512.9734,17115710
4266,1662011112.048295,2,21,4,0,16.969663619995117,16.96966,4,10.30966,10.23143,0.0043,0,1662011111514.2234,17119724
4267,1662011112.048295,2,15,10,0,16.969663619995117,16.96966,10,10.30966,10.23143,0.1723,18,1662011111515.4734,17123738
4268,1662011112.048295,2,14,11,0,16.969663619995117,16.96966,11,10.30966,10.23143,0.2507,100,1662011111516.7234,17127752
4269,1662011112.048295,2,18,7,0,16.969663619995117,16.96966,7,10.30966,10.23143,0.2535,100,1662011111517.9744,17131766
4270,1662011112.048295,2,20,5,0,16.969663619995117,16.96966,5,10.30966,10.23143,0.2565,100,1662011111519.2244,17135780
4271,1662011112.048295,2,13,12,0,16.969663619995117,16.96966,12,10.30966,10.23143,0.2426,100,1662011111520.4744,17139794
4272,1662011112.048295,2,17,8,0,16.969663619995117,16.96966,8,10.30966,10.23143,0.0671,100,1662011111521.724,17143808
4273,1662011112.048295,2,1,24,0,16.969663619995117,16.96966,24,10.30966,10.23143,0.2530,26,1662011111525.4753,17147822
4274,1662011112.048295,2,2,23,0,16.969663619995117,16.96966,23,10.30966,10.23143,0.2531,99,1662011111526.7253,17151836
4275,1662011112.048295,2,3,22,0,16.969663619995117,16.96966,22,10.30966,10.23143,0.2595,19,1662011111529.2253,17155850
4276,1662011112.048295,2,4,21,0,16.969663619995117,16.96966,21,10.30966,10.23143,0.2895,9,1662011111531.7263,17159864
4277,1662011112.048295,2,9,16,0,16.969663619995117,16.96966,16,10.30966,10.23143,0.2518,99,1662011111532.9763,17163878
4278,1662011112.048295,2,6,19,0,16.969663619995117,16.96966,19,10.30966,10.23143,0.2605,8,1662011111534.2263,17167892
4279,1662011112.048295,2,10,15,0,16.969663619995117,16.96966,15,10.30966,10.23143,0.1916,31,1662011111535.4763,17171906
4280,1662011112.048295,2,8,17,0,16.969663619995117,16.96966,17,10.30966,10.23143,0.2458,99,1662011111536.7275,17175920
4281,1662011112.048295,2,7,18,0,16.969663619995117,16.96966,18,10.30966,10.23143,0.2442,100,1662011111537.9773,17179934
4282,1662011112.048295,2,5,20,0,16.969663619995117,16.96966,20,10.30966,10.23143,0.2449,100,1662011111539.2273,17183948
4283,1662011112.048295,2,11,14,0,16.969663619995117,16.96966,14,10.30966,10.23143,0.2438,75,1662011111540.4773,17187962
4284,1662011112.048295,2,12,13,0,16.969663619995117,16.96966,13,10.30966,10.23143,0.0710,99,1662011111541.7273,17191976
4285,1662011112.048295,2,24,1,0,16.969663619995117,16.96966,1,10.30966,10.23143,0.2502,100,1662011111544.2283,17195990
4286,1662011112.048295,2,19,6,0,16.969663619995117,16.96966,6,10.30966,10.23143,0.7034,33,1662011111546.7283,17200004
4287,1662011112.048295,2,22,3,0,16.969663619995117,16.96966,3,10.30966,10.23143,0.1928,44,1662011111550.4795,17204018
4288,1662011112.048295,2,23,2,0,16.969663619995117,16.96966,2,10.30966,10.23143,0.3052,3,1662011111551.7292,17208032
4289,1662011112.048295,2,16,9,0,16.969663619995117,16.96966,9,10.30966,10.23143,0.1659,7,1662011111552.9792,17212046
4290,1662011112.048295,2,21,4,0,16.969663619995117,16.96966,4,10.30966,10.23143,0.0043,0,1662011111554.2292,17216060
4291,1662011112.048295,2,15,10,0,16.969663619995117,16.96966,10,10.30966,10.23143,0.1699,19,1662011111555.4802,17220074
4292,1662011112.048295,2,14,11,0,16.969663619995117,16.96966,11,10.30966,10.23143,0.2496,12,1662011111556.7302,17224088
4293,1662011112.048295,2,18,7,0,16.969663619995117,16.96966,7,10.30966,10.23143,0.2559,100,1662011111557.9802,17228102
4294,1662011112.048295,2,20,5,0,16.969663619995117,16.96966,5,10.30966,10.23143,0.2553,36,1662011111559.2302,17232116
4295,1662011112.048295,2,13,12,0,16.969663619995117,16.96966,12,10.30966,10.23143,0.2507,100,1662011111560.4805,17236130
4296,1662011112.048295,2,17,8,0,16.969663619995117,16.96966,8,10.30966,10.23143,0.0683,100,1662011111561.7314,17240144
4297,1662011112.048295,2,1,24,0,16.969663619995117,16.96966,24,10.30966,10.23143,0.2496,21,1662011111565.4814,17244158
4298,1662011112.048295,2,2,23,0,16.969663619995117,16.96966,23,10.30966,10.23143,0.2520,99,1662011111566.7312,17248172
4299,1662011112.048295,2,3,22,0,16.969663619995117,16.96966,22,10.30966,10.23143,0.2433,100,1662011111569.2322,17252186
4300,1662011112.048295,2,4,21,0,16.969663619995117,16.96966,21,10.30966,10.23143,0.2511,67,1662011111571.7322,17256200
4301,1662011112.048295,2,9,16,0,16.969663619995117,16.96966,16,10.30966,10.23143,0.2437,100,1662011111572.9824,17260214
4302,1662011112.048295,2,6,19,0,16.969663619995117,16.96966,19,10.30966,10.23143,0.2779,9,1662011111574.2334,17264228
4303,1662011112.048295,2,10,15,0,16.969663619995117,16.96966,15,10.30966,10.23143,0.2530,100,1662011111575.4834,17268242
4304,1662011112.048295,2,8,17,0,16.969663619995117,16.96966,17,10.30966,10.23143,0.0458,100,1662011111576.7334,17272256
4305,1662011112.048295,2,7,18,0,16.969663619995117,16.96966,18,10.30966,10.23143,0.2511,99,1662011111577.9834,17276270
4306,1662011112.048295,2,5,20,0,16.969663619995117,16.96966,20,10.30966,10.23143,0.2635,28,1662011111579.2334,17280284
4307,1662011112.048295,2,11,14,0,16.969663619995117,16.96966,14,10.30966,10.23143,0.2670,98,1662011111580.4844,17284298
4308,1662011112.048295,2,12,13,0,16.969663619995117,16.96966,13,10.30966,10.23143,0.0664,100,1662011111581.7344,17288312
4309,1662011112.048295,2,24,1,0,16.969663619995117,16.96966,1,10.30966,10.23143,0.2593,95,1662011111584.2341,17292326
4310,1662011112.048295,2,19,6,0,16.969663619995117,16.96966,6,10.30966,10.23143,0.0782,4,1662011111586.7354,17296340
4311,1662011112.048295,2,22,3,0,16.969663619995117,16.96966,3,10.30966,10.23143,0.1823,44,1662011111590.4854,17300354
4312,1662011112.048295,2,23,2,0,16.969663619995117,16.96966,2,10.30966,10.23143,0.2879,61,1662011111591.7354,17304368
4313,1662011112.048295,2,16,9,0,16.969663619995117,16.96966,9,10.30966,10.23143,0.1774,19,1662011111592.9863,17308382
4314,1662011112.048295,2,21,4,0,16.969663619995117,16.96966,4,10.30966,10.23143,0.0043,0,1662011111594.2363,17312396
4315,1662011112.048295,2,15,10,0,16.969663619995117,16.96966,10,10.30966,10.23143,0.0790,89,1662011111595.4863,17316410
4316,1662011112.048295,2,14,11,0,16.969663619995117,16.96966,11,10.30966,10.23143,0.1835,16,1662011111596.7363,17320424
4317,1662011112.048295,2,18,7,0,16.969663619995117,16.96966,7,10.30966,10.23143,0.0698,100,1662011111597.9863,17324438
4318,1662011112.048295,2,20,5,0,16.969663619995117,16.96966,5,10.30966,10.23143,0.4930,43,1662011111599.2373,17328452
4319,1662011112.048295,2,13,12,0,16.969663619995117,16.96966,12,10.30966,10.23143,0.0907,99,1662011111600.4873,17332466
4320,1662011112.048295,2,17,8,0,16.969663619995117,16.96966,8,10.30966,10.23143,0.2483,100,1662011111601.7373,17336480
4321,1662011112.048295,2,1,24,0,16.969663619995117,16.96966,24,10.30966,10.23143,0.2496,20,1662011111605.4883,17340494
4322,1662011112.048295,2,2,23,0,16.969663619995117,16.96966,23,10.30966,10.23143,0.2508,99,1662011111606.7383,17344508
4323,1662011112.048295,2,3,22,0,16.969663619995117,16.96966,22,10.30966,10.23143,0.2526,25,1662011111609.2383,17348522
4324,1662011112.048295,2,4,21,0,16.969663619995117,16.96966,21,10.30966,10.23143,0.2546,11,1662011111611.7395,17352536
4325,1662011112.048295,2,9,16,0,16.969663619995117,16.96966,16,10.30966,10.23143,0.0536,100,1662011111612.9895,17356550
4326,1662011112.048295,2,6,19,0,16.969663619995117,16.96966,19,10.30966,10.23143,0.2896,7,1662011111614.2393,17360564
4327,1662011112.048295,2,10,15,0,16.969663619995117,16.96966,15,10.30966,10.23143,0.0605,100,1662011111615.4893,17364578
4328,1662011112.048295,2,8,17,0,16.969663619995117,16.96966,17,10.30966,10.23143,0.2412,100,1662011111616.7393,17368592
4329,1662011112.048295,2,7,18,0,16.969663619995117,16.96966,18,10.30966,10.23143,0.2523,26,1662011111617.9902,17372606
4330,1662011112.048295,2,5,20,0,16.969663619995117,16.96966,20,10.30966,10.23143,0.2623,28,1662011111619.2402,17376620
4331,1662011112.048295,2,11,14,0,16.969663619995117,16.96966,14,10.30966,10.23143,0.2530,99,1662011111620.4902,17380634
4332,1662011112.048295,2,12,13,0,16.969663619995117,16.96966,13,10.30966,10.23143,0.0652,100,1662011111621.7402,17384648
